POS	WORD	SEGMENTED
VERB	разкваси	разкваси
VERB	разквася	разквася
VERB	разкикоти	разкикоти
VERB	разкиска	разкиска
VERB	разкисках	разкисках
VERB	разкискаха	разкиска+ха
VERB	разкиха	разкиха
VERB	разкихали	разкиха+ли
VERB	разкихаха	разкиха+ха
VERB	разклати	разклати
VERB	разклатило	разклати+ло
VERB	разклатиха	разклати+ха
VERB	разклатя	разклатя
VERB	разклащал	разклащал
VERB	разклони	разклони
VERB	разклонява	разклонява
VERB	разклоняваха	разклонява+ха
VERB	разклоняваше	разклонява+ше
VERB	разкове	разкове
VERB	разколебае	разколебае
VERB	разкопайте	разкопайте
VERB	разкопана	разкопана
VERB	разкопаят	разкопаят
VERB	разкопча	разкопча
VERB	разкопчава	разкопчава
VERB	разкопчал	разкопча+л
VERB	разкопчала	разкопча+ла
VERB	разкопчее	разкопчее
VERB	разкрасява	разкрасява
VERB	разкрачил	разкрачил
VERB	разкрачило	разкрачило
VERB	разкрещя	разкрещя
VERB	разкрещяло	разкрещя+ло
VERB	разкрещяха	разкрещя+ха
VERB	разкри	разкри
VERB	разкрива	разкрива
VERB	разкривало	разкрива+ло
VERB	разкриваше	разкрива+ше
VERB	разкривил	разкривил
VERB	разкрие	разкрие
VERB	разкрил	разкри+л
VERB	разкрила	разкри+ла
VERB	разкрих	разкрих
VERB	разкриха	разкри+ха
VERB	разкрихте	разкрих+те
VERB	разкрия	разкрия
VERB	разкрият	разкрия+т
VERB	разкряка	разкряка
VERB	разкрякали	разкряка+ли
VERB	разкудкудяка	разкудкудяка
VERB	разкукуригал	разкукуригал
VERB	разкуткудяка	разкуткудяка
VERB	разкуткудякаха	разкуткудяка+ха
VERB	разкървавен	разкървавен
VERB	разкървавена	разкървавена
VERB	разкървавявала	разкървавявала
VERB	разкървавят	разкървавят
VERB	разкършиха	разкършиха
VERB	разкъса	разкъса
VERB	разкъсал	разкъса+л
VERB	разкъсала	разкъса+ла
VERB	разкъсали	разкъса+ли
VERB	разкъсам	разкъса+м
VERB	разкъсаме	разкъса+ме
VERB	разкъсан	разкъсан
VERB	разкъсани	разкъсани
VERB	разкъсат	разкъса+т
VERB	разкъсаха	разкъса+ха
VERB	разкъсва	разкъсва
VERB	разкъсвай	разкъсвай
VERB	разкъсвали	разкъсва+ли
VERB	разкъсваха	разкъсва+ха
VERB	разлаеш	разлаеш
VERB	разлая	разлая
VERB	разлаяли	разлая+ли
VERB	разлаяло	разлая+ло
VERB	разлаяха	разлая+ха
VERB	разлее	разлее
VERB	разлееш	разлее+ш
VERB	разлей	разлей
VERB	разлепени	разлепени
VERB	разлепи	разлепи
VERB	разлепиха	разлепи+ха
VERB	разлепихме	разлепи+хме
VERB	разлепят	разлепят
VERB	разлетели	разлетели
VERB	разлетят	разлетят
VERB	разлетяха	разлетяха
VERB	разлива	разлива
VERB	разливал	разлива+л
VERB	разлиствам	разлиствам
VERB	разлисти	разлисти
VERB	разлистят	разлистят
VERB	различа	различа
VERB	различава	различава
VERB	различават	различава+т
VERB	различаваха	различава+ха
VERB	различаваше	различава+ше
VERB	различат	различа+т
VERB	различи	различи
VERB	различил	различи+л
VERB	различило	различи+ло
VERB	различиха	различи+ха
VERB	различиш	различи+ш
VERB	разлюлея	разлюлея
VERB	разлюля	разлюля
VERB	разлюлява	разлюлява
VERB	разлюляха	разлюля+ха
VERB	разлютеше	разлютеше
VERB	разлюти	разлюти
VERB	разлютил	разлюти+л
VERB	разлютила	разлюти+ла
VERB	разлютим	разлюти+м
VERB	разлютиха	разлюти+ха
VERB	разлютя	разлютя
VERB	разлютяваше	разлютяваше
VERB	разля	разля
VERB	разляла	разля+ла
VERB	разляло	разля+ло
VERB	разляха	разля+ха
VERB	размаxва	размаxва
VERB	размажем	размажем
VERB	размаха	размаха
VERB	размахал	размаха+л
VERB	размахала	размаха+ла
VERB	размахало	размаха+ло
VERB	размахам	размаха+м
VERB	размахах	размахах
VERB	размахаха	размаха+ха
VERB	размахва	размахва
VERB	размахвал	размахва+л
VERB	размахвали	размахва+ли
VERB	размахвам	размахва+м
VERB	размахват	размахва+т
VERB	размахвах	размахвах
VERB	размахваха	размахва+ха
VERB	размахваш	размахва+ш
VERB	размахваше	размахва+ше
VERB	размахнал	размахнал
VERB	размахнало	размахнало
VERB	размацва	размацва
VERB	размеквали	размеквали
VERB	размекна	размекна
VERB	размекнеш	размекнеш
VERB	разменили	разменили
VERB	разменим	разменим
VERB	размениха	размениха
VERB	разменихме	разменихме
VERB	размениш	размениш
VERB	разменя	разменя
VERB	разменят	разменя+т
VERB	разменяха	разменя+ха
VERB	размесен	размесен
VERB	размествала	размествала
VERB	размива	размива
VERB	размина	размина
VERB	разминавал	разминавал
VERB	размине	размине
VERB	разминеш	размине+ш
VERB	размиряваш	размиряваш
VERB	размисли	размисли
VERB	размислил	размисли+л
VERB	размислите	размисли+те
VERB	размислих	размислих
VERB	размислиш	размисли+ш
